350.0,-364.59568112
370.0,-364.65554891
390.0,-364.69921799
410.0,-364.73051321
430.0,-364.75246344
450.0,-364.76736043
504.0971765250692,-364.78384127
510.6172282273263,-364.78416908
514.8286870188541,-364.78423627
516.2185983583448,-364.78423458
516.167241078122,-364.78423483
516.1055706425508,-364.78423516
516.034342734513,-364.78423543
